tanggal,IDKAB2,nama_kab,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal
4/8/2021,3206,KAB. TASIKMALAYA,1662,1479,51,0,1,0
4/8/2021,3208,KAB. KUNINGAN,3681,3380,15,5,30,0
4/8/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/8/2021,3213,KAB. SUBANG,2852,1738,11,6,0,0
4/8/2021,3214,KAB. PURWAKARTA,2917,2687,66,2,7,0
4/8/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/8/2021,3271,KOTA BOGOR,6812,6576,151,0,1,0
4/8/2021,3272,KOTA SUKABUMI,2730,2397,40,11,2,0
4/8/2021,3274,KOTA CIREBON,2732,2157,28,15,0,0
4/8/2021,3278,KOTA TASIKMALAYA,4454,3922,78,5,98,0
4/8/2021,3279,KOTA BANJAR,897,631,18,39,0,0
4/9/2021,0,BELUM TERIDENTIFIKASI,79629,71761,737,260,144,17
4/9/2021,3201,KAB. BOGOR,8236,6221,79,145,0,0
4/9/2021,3204,KAB. BANDUNG,7950,7589,45,5,18,0
4/9/2021,3207,KAB. CIAMIS,2789,2179,76,28,0,0
4/9/2021,3209,KAB. CIREBON,5802,5059,164,25,11,0
4/9/2021,3210,KAB. MAJALENGKA,2214,1772,44,24,1,0
4/9/2021,3212,KAB. INDRAMAYU,4913,3678,122,15,14,1
4/9/2021,3215,KAB. KARAWANG,13723,11326,354,72,17,2
4/9/2021,3216,KAB. BEKASI,12898,12150,44,0,53,0
4/9/2021,3217,KAB. BANDUNG BARAT,3860,3750,52,1,1,0
4/9/2021,3273,KOTA BANDUNG,12597,11312,91,52,0,0
4/9/2021,3275,KOTA BEKASI,19739,18970,212,36,0,0
4/9/2021,3276,KOTA DEPOK,34070,30117,527,164,49,2
4/9/2021,3277,KOTA CIMAHI,3164,2896,88,0,12,0
4/9/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/9/2021,3203,KAB. CIANJUR,2288,1874,5,0,0,0
4/9/2021,3205,KAB. GARUT,7805,6401,165,14,0,0
4/9/2021,3206,KAB. TASIKMALAYA,1662,1489,51,0,10,0
4/9/2021,3208,KAB. KUNINGAN,3685,3422,15,4,42,0
4/9/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/9/2021,3213,KAB. SUBANG,2852,1751,11,0,13,0
4/9/2021,3214,KAB. PURWAKARTA,2922,2687,66,5,0,0
4/9/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/9/2021,3271,KOTA BOGOR,6823,6578,151,11,2,0
4/9/2021,3272,KOTA SUKABUMI,2759,2400,40,29,3,0
4/9/2021,3274,KOTA CIREBON,2738,2192,28,6,35,0
4/9/2021,3278,KOTA TASIKMALAYA,4454,3949,78,0,27,0
4/9/2021,3279,KOTA BANJAR,932,631,18,35,0,0
4/10/2021,0,BELUM TERIDENTIFIKASI,80076,71908,744,447,147,7
4/10/2021,3201,KAB. BOGOR,8236,6256,79,0,35,0
4/10/2021,3204,KAB. BANDUNG,7968,7589,45,18,0,0
4/10/2021,3207,KAB. CIAMIS,2818,2179,76,29,0,0
4/10/2021,3209,KAB. CIREBON,5841,5059,164,39,0,0
4/10/2021,3210,KAB. MAJALENGKA,2244,1772,44,30,0,0
4/10/2021,3212,KAB. INDRAMAYU,4959,3688,122,46,10,0
4/10/2021,3215,KAB. KARAWANG,13789,11387,354,66,61,0
4/10/2021,3216,KAB. BEKASI,12898,12170,44,0,20,0
4/10/2021,3217,KAB. BANDUNG BARAT,3861,3750,52,1,0,0
4/10/2021,3273,KOTA BANDUNG,12673,11312,91,76,0,0
4/10/2021,3275,KOTA BEKASI,19770,18981,212,31,11,0
4/10/2021,3276,KOTA DEPOK,34140,30305,527,70,188,0
4/10/2021,3277,KOTA CIMAHI,3272,2896,88,108,0,0
4/10/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/10/2021,3203,KAB. CIANJUR,2288,1874,5,0,0,0
4/10/2021,3205,KAB. GARUT,7805,6401,165,0,0,0
4/10/2021,3206,KAB. TASIKMALAYA,1662,1489,51,0,0,0
4/10/2021,3208,KAB. KUNINGAN,3690,3423,15,5,1,0
4/10/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/10/2021,3213,KAB. SUBANG,2852,1751,11,0,0,0
4/10/2021,3214,KAB. PURWAKARTA,2928,2687,66,6,0,0
4/10/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/10/2021,3271,KOTA BOGOR,6828,6582,151,5,4,0
4/10/2021,3272,KOTA SUKABUMI,2771,2400,40,12,0,0
4/10/2021,3274,KOTA CIREBON,2738,2192,28,0,0,0
4/10/2021,3278,KOTA TASIKMALAYA,4456,3949,78,2,0,0
4/10/2021,3279,KOTA BANJAR,938,631,18,6,0,0
4/11/2021,0,BELUM TERIDENTIFIKASI,80823,72151,749,747,243,5
4/11/2021,3201,KAB. BOGOR,8236,6325,79,0,69,0
4/11/2021,3204,KAB. BANDUNG,7968,7599,45,0,10,0
4/11/2021,3207,KAB. CIAMIS,2818,2204,76,0,25,0
4/11/2021,3209,KAB. CIREBON,5841,5059,164,0,0,0
4/11/2021,3210,KAB. MAJALENGKA,2244,1772,44,0,0,0
4/11/2021,3212,KAB. INDRAMAYU,4959,3688,122,0,0,0
4/11/2021,3215,KAB. KARAWANG,13789,11395,354,0,8,0
4/11/2021,3216,KAB. BEKASI,12898,12170,44,0,0,0
4/11/2021,3217,KAB. BANDUNG BARAT,3861,3750,52,0,0,0
4/11/2021,3273,KOTA BANDUNG,12673,11378,91,0,66,0
4/11/2021,3275,KOTA BEKASI,19770,18991,212,0,10,0
4/11/2021,3276,KOTA DEPOK,34140,30370,527,0,65,0
4/11/2021,3277,KOTA CIMAHI,3272,2896,88,0,0,0
4/11/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/11/2021,3203,KAB. CIANJUR,2288,2023,5,0,149,0
4/11/2021,3205,KAB. GARUT,7805,6401,165,0,0,0
4/11/2021,3206,KAB. TASIKMALAYA,1662,1489,51,0,0,0
4/11/2021,3208,KAB. KUNINGAN,3690,3424,15,0,1,0
4/11/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/11/2021,3213,KAB. SUBANG,2852,1751,11,0,0,0
4/11/2021,3214,KAB. PURWAKARTA,2928,2692,66,0,5,0
4/11/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/11/2021,3271,KOTA BOGOR,6828,6588,151,0,6,0
4/11/2021,3272,KOTA SUKABUMI,2771,2403,40,0,3,0
4/11/2021,3274,KOTA CIREBON,2738,2197,28,0,5,0
4/11/2021,3278,KOTA TASIKMALAYA,4456,3949,78,0,0,0
4/11/2021,3279,KOTA BANJAR,938,631,18,0,0,0
4/12/2021,0,BELUM TERIDENTIFIKASI,81681,72282,774,858,131,25
4/12/2021,3201,KAB. BOGOR,8236,6373,79,0,48,0
4/12/2021,3204,KAB. BANDUNG,7982,7610,45,14,11,0
4/12/2021,3207,KAB. CIAMIS,2822,2204,76,4,0,0
4/12/2021,3209,KAB. CIREBON,5879,5060,164,38,1,0
4/12/2021,3210,KAB. MAJALENGKA,2251,1772,44,7,0,0
4/12/2021,3212,KAB. INDRAMAYU,4974,3688,122,15,0,0
4/12/2021,3215,KAB. KARAWANG,13856,11410,354,67,15,0
4/12/2021,3216,KAB. BEKASI,12898,12242,44,0,72,0
4/12/2021,3217,KAB. BANDUNG BARAT,3861,3750,52,0,0,0
4/12/2021,3273,KOTA BANDUNG,12728,11378,91,55,0,0
4/12/2021,3275,KOTA BEKASI,19805,19011,212,35,20,0
4/12/2021,3276,KOTA DEPOK,34438,30387,527,298,17,0
4/12/2021,3277,KOTA CIMAHI,3272,2896,88,0,0,0
4/12/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/12/2021,3203,KAB. CIANJUR,2288,2023,5,0,0,0
4/12/2021,3205,KAB. GARUT,7805,6401,165,0,0,0
4/12/2021,3206,KAB. TASIKMALAYA,1662,1489,51,0,0,0
4/12/2021,3208,KAB. KUNINGAN,3696,3450,15,6,26,0
4/12/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/12/2021,3213,KAB. SUBANG,2883,1751,11,31,0,0
4/12/2021,3214,KAB. PURWAKARTA,2943,2692,66,15,0,0
4/12/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/12/2021,3271,KOTA BOGOR,6828,6593,151,0,5,0
4/12/2021,3272,KOTA SUKABUMI,2786,2403,40,15,0,0
4/12/2021,3274,KOTA CIREBON,2738,2203,28,0,6,0
4/12/2021,3278,KOTA TASIKMALAYA,4462,3949,78,6,0,0
4/12/2021,3279,KOTA BANJAR,944,631,18,6,0,0
4/13/2021,0,BELUM TERIDENTIFIKASI,82205,72569,797,524,287,23
4/13/2021,3201,KAB. BOGOR,8436,6436,79,200,63,0
4/13/2021,3204,KAB. BANDUNG,7988,7629,45,6,19,0
4/13/2021,3207,KAB. CIAMIS,2866,2213,76,44,9,0
4/13/2021,3209,KAB. CIREBON,5904,5061,164,25,1,0
4/13/2021,3210,KAB. MAJALENGKA,2279,1775,44,28,3,0
4/13/2021,3212,KAB. INDRAMAYU,4996,3782,122,22,94,0
4/13/2021,3215,KAB. KARAWANG,13935,11502,354,79,92,0
4/13/2021,3216,KAB. BEKASI,12898,12254,44,0,12,0
4/13/2021,3217,KAB. BANDUNG BARAT,3866,3754,52,5,4,0
4/13/2021,3273,KOTA BANDUNG,12763,11417,91,35,39,0
4/13/2021,3275,KOTA BEKASI,19828,19035,212,23,24,0
4/13/2021,3276,KOTA DEPOK,34703,30629,527,265,242,0
4/13/2021,3277,KOTA CIMAHI,3293,2909,88,21,13,0
4/13/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/13/2021,3203,KAB. CIANJUR,2288,2023,5,0,0,0
4/13/2021,3205,KAB. GARUT,7860,6419,165,55,18,0
4/13/2021,3206,KAB. TASIKMALAYA,1669,1494,51,7,5,0
4/13/2021,3208,KAB. KUNINGAN,3702,3491,15,6,41,0
4/13/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/13/2021,3213,KAB. SUBANG,2914,1751,11,31,0,0
4/13/2021,3214,KAB. PURWAKARTA,2945,2692,66,2,0,0
4/13/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/13/2021,3271,KOTA BOGOR,6830,6595,151,2,2,0
4/13/2021,3272,KOTA SUKABUMI,2812,2424,40,26,21,0
4/13/2021,3274,KOTA CIREBON,2738,2263,28,0,60,0
4/13/2021,3278,KOTA TASIKMALAYA,4512,3971,78,50,22,0
4/13/2021,3279,KOTA BANJAR,944,633,18,0,2,0
4/14/2021,0,BELUM TERIDENTIFIKASI,83773,72735,814,1568,166,17
4/14/2021,3201,KAB. BOGOR,8436,6523,79,0,87,0
4/14/2021,3204,KAB. BANDUNG,7988,7635,45,0,6,0
4/14/2021,3207,KAB. CIAMIS,2866,2214,76,0,1,0
4/14/2021,3209,KAB. CIREBON,5904,5084,164,0,23,0
4/14/2021,3210,KAB. MAJALENGKA,2279,1775,44,0,0,0
4/14/2021,3212,KAB. INDRAMAYU,4996,3810,122,0,28,0
4/14/2021,3215,KAB. KARAWANG,13935,11545,354,0,43,0
4/14/2021,3216,KAB. BEKASI,12898,12358,44,0,104,0
4/14/2021,3217,KAB. BANDUNG BARAT,3866,3755,52,0,1,0
4/14/2021,3273,KOTA BANDUNG,12763,11417,91,0,0,0
4/14/2021,3275,KOTA BEKASI,19828,19059,212,0,24,0
4/14/2021,3276,KOTA DEPOK,34703,30695,527,0,66,0
4/14/2021,3277,KOTA CIMAHI,3293,2909,88,0,0,0
4/14/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/14/2021,3203,KAB. CIANJUR,2288,2023,5,0,0,0
4/14/2021,3205,KAB. GARUT,7860,6419,165,0,0,0
4/14/2021,3206,KAB. TASIKMALAYA,1669,1508,51,0,14,0
4/14/2021,3208,KAB. KUNINGAN,3702,3491,15,0,0,0
4/14/2021,3211,KAB. SUMEDANG,1916,1878,37,0,0,0
4/14/2021,3213,KAB. SUBANG,2914,1785,11,0,34,0
4/14/2021,3214,KAB. PURWAKARTA,2945,2700,66,0,8,0
4/14/2021,3218,KAB. PANGANDARAN,723,721,2,0,0,0
4/14/2021,3271,KOTA BOGOR,6830,6595,151,0,0,0
4/14/2021,3272,KOTA SUKABUMI,2812,2424,40,0,0,0
4/14/2021,3274,KOTA CIREBON,2738,2263,28,0,0,0
4/14/2021,3278,KOTA TASIKMALAYA,4512,4035,78,0,64,0
4/14/2021,3279,KOTA BANJAR,944,633,18,0,0,0
4/15/2021,0,BELUM TERIDENTIFIKASI,84072,73099,856,299,364,42
4/15/2021,3201,KAB. BOGOR,8648,6523,79,212,0,0
4/15/2021,3204,KAB. BANDUNG,7999,7664,45,11,29,0
4/15/2021,3207,KAB. CIAMIS,2884,2278,76,18,64,0
4/15/2021,3209,KAB. CIREBON,5930,5133,164,26,49,0
4/15/2021,3210,KAB. MAJALENGKA,2316,1794,44,37,19,0
4/15/2021,3212,KAB. INDRAMAYU,5050,3873,122,54,63,0
4/15/2021,3215,KAB. KARAWANG,13998,11704,354,63,159,0
4/15/2021,3216,KAB. BEKASI,12906,12461,44,8,103,0
4/15/2021,3217,KAB. BANDUNG BARAT,3893,3755,52,27,0,0
4/15/2021,3273,KOTA BANDUNG,12819,11493,91,56,76,0
4/15/2021,3275,KOTA BEKASI,19862,19110,212,34,51,0
4/15/2021,3276,KOTA DEPOK,34835,30782,527,132,87,0
4/15/2021,3277,KOTA CIMAHI,3307,2917,88,14,8,0
4/15/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/15/2021,3203,KAB. CIANJUR,2355,2070,5,67,47,0
4/15/2021,3205,KAB. GARUT,7869,6445,165,9,26,0
4/15/2021,3206,KAB. TASIKMALAYA,1669,1515,51,0,7,0
4/15/2021,3208,KAB. KUNINGAN,3705,3530,15,3,39,0
4/15/2021,3211,KAB. SUMEDANG,1916,1879,37,0,1,0
4/15/2021,3213,KAB. SUBANG,2914,1838,11,0,53,0
4/15/2021,3214,KAB. PURWAKARTA,2957,2704,66,12,4,0
4/15/2021,3218,KAB. PANGANDARAN,781,721,2,58,0,0
4/15/2021,3271,KOTA BOGOR,6839,6596,151,9,1,0
4/15/2021,3272,KOTA SUKABUMI,2824,2429,40,12,5,0
4/15/2021,3274,KOTA CIREBON,2743,2280,28,5,17,0
4/15/2021,3278,KOTA TASIKMALAYA,4530,4114,78,18,79,0
4/15/2021,3279,KOTA BANJAR,976,633,18,32,0,0
4/16/2021,0,BELUM TERIDENTIFIKASI,84302,73362,861,230,263,5
4/16/2021,3201,KAB. BOGOR,8757,6528,79,109,5,0
4/16/2021,3204,KAB. BANDUNG,8029,7678,45,30,14,0
4/16/2021,3207,KAB. CIAMIS,2907,2279,76,23,1,0
4/16/2021,3209,KAB. CIREBON,6016,5138,164,86,5,0
4/16/2021,3210,KAB. MAJALENGKA,2345,1798,44,29,4,0
4/16/2021,3212,KAB. INDRAMAYU,5093,3903,122,43,30,0
4/16/2021,3215,KAB. KARAWANG,14061,11754,354,63,50,0
4/16/2021,3216,KAB. BEKASI,12907,12495,44,1,34,0
4/16/2021,3217,KAB. BANDUNG BARAT,3895,3762,52,2,7,0
4/16/2021,3273,KOTA BANDUNG,12860,11531,91,41,38,0
4/16/2021,3275,KOTA BEKASI,19874,19142,212,12,32,0
4/16/2021,3276,KOTA DEPOK,35007,30805,527,172,23,0
4/16/2021,3277,KOTA CIMAHI,3356,2917,88,49,0,0
4/16/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/16/2021,3203,KAB. CIANJUR,2355,2070,5,0,0,0
4/16/2021,3205,KAB. GARUT,7889,6449,165,20,4,0
4/16/2021,3206,KAB. TASIKMALAYA,1686,1537,51,17,22,0
4/16/2021,3208,KAB. KUNINGAN,3711,3530,15,6,0,0
4/16/2021,3211,KAB. SUMEDANG,1916,1879,37,0,0,0
4/16/2021,3213,KAB. SUBANG,2917,1861,11,3,23,0
4/16/2021,3214,KAB. PURWAKARTA,2963,2708,66,6,4,0
4/16/2021,3218,KAB. PANGANDARAN,781,721,2,0,0,0
4/16/2021,3271,KOTA BOGOR,6844,6599,151,5,3,0
4/16/2021,3272,KOTA SUKABUMI,2848,2429,40,24,0,0
4/16/2021,3274,KOTA CIREBON,2743,2316,28,0,36,0
4/16/2021,3278,KOTA TASIKMALAYA,4544,4128,78,14,14,0
4/16/2021,3279,KOTA BANJAR,989,633,18,13,0,0
4/17/2021,0,BELUM TERIDENTIFIKASI,84585,73481,870,283,119,9
4/17/2021,3201,KAB. BOGOR,8757,6704,79,0,176,0
4/17/2021,3204,KAB. BANDUNG,8046,7678,45,17,0,0
4/17/2021,3207,KAB. CIAMIS,2918,2316,76,11,37,0
4/17/2021,3209,KAB. CIREBON,6062,5147,164,46,9,0
4/17/2021,3210,KAB. MAJALENGKA,2369,1808,44,24,10,0
4/17/2021,3212,KAB. INDRAMAYU,5121,3946,122,28,43,0
4/17/2021,3215,KAB. KARAWANG,14130,11846,354,69,92,0
4/17/2021,3216,KAB. BEKASI,12978,12549,44,71,54,0
4/17/2021,3217,KAB. BANDUNG BARAT,3900,3762,52,5,0,0
4/17/2021,3273,KOTA BANDUNG,12938,11531,91,78,0,0
4/17/2021,3275,KOTA BEKASI,19882,19147,212,8,5,0
4/17/2021,3276,KOTA DEPOK,35075,30874,527,68,69,0
4/17/2021,3277,KOTA CIMAHI,3356,2929,88,0,12,0
4/17/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/17/2021,3203,KAB. CIANJUR,2355,2070,5,0,0,0
4/17/2021,3205,KAB. GARUT,7889,6449,165,0,0,0
4/17/2021,3206,KAB. TASIKMALAYA,1698,1537,51,12,0,0
4/17/2021,3208,KAB. KUNINGAN,3713,3530,15,2,0,0
4/17/2021,3211,KAB. SUMEDANG,1916,1879,37,0,0,0
4/17/2021,3213,KAB. SUBANG,2955,1913,11,38,52,0
4/17/2021,3214,KAB. PURWAKARTA,2969,2708,66,6,0,0
4/17/2021,3218,KAB. PANGANDARAN,809,721,2,28,0,0
4/17/2021,3271,KOTA BOGOR,6844,6599,151,0,0,0
4/17/2021,3272,KOTA SUKABUMI,2850,2444,40,2,15,0
4/17/2021,3274,KOTA CIREBON,2746,2316,28,3,0,0
4/17/2021,3278,KOTA TASIKMALAYA,4557,4131,78,13,3,0
4/17/2021,3279,KOTA BANJAR,1009,633,18,20,0,0
4/18/2021,0,BELUM TERIDENTIFIKASI,84781,73614,876,196,133,6
4/18/2021,3201,KAB. BOGOR,8757,6707,79,0,3,0
4/18/2021,3204,KAB. BANDUNG,8073,7691,45,27,13,0
4/18/2021,3207,KAB. CIAMIS,2948,2316,76,30,0,0
4/18/2021,3209,KAB. CIREBON,6096,5166,164,34,19,0
4/18/2021,3210,KAB. MAJALENGKA,2410,1819,44,41,11,0
4/18/2021,3212,KAB. INDRAMAYU,5139,3946,123,18,0,1
4/18/2021,3215,KAB. KARAWANG,14191,11944,355,61,98,1
4/18/2021,3216,KAB. BEKASI,12978,12549,44,0,0,0
4/18/2021,3217,KAB. BANDUNG BARAT,3901,3768,52,1,6,0
4/18/2021,3273,KOTA BANDUNG,13022,11573,91,84,42,0
4/18/2021,3275,KOTA BEKASI,19888,19156,212,6,9,0
4/18/2021,3276,KOTA DEPOK,35101,30903,527,26,29,0
4/18/2021,3277,KOTA CIMAHI,3400,2929,88,44,0,0
4/18/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/18/2021,3203,KAB. CIANJUR,2355,2070,5,0,0,0
4/18/2021,3205,KAB. GARUT,7932,6449,165,43,0,0
4/18/2021,3206,KAB. TASIKMALAYA,1701,1537,51,3,0,0
4/18/2021,3208,KAB. KUNINGAN,3720,3530,15,7,0,0
4/18/2021,3211,KAB. SUMEDANG,1916,1879,37,0,0,0
4/18/2021,3213,KAB. SUBANG,2955,1941,11,0,28,0
4/18/2021,3214,KAB. PURWAKARTA,2982,2714,66,13,6,0
4/18/2021,3218,KAB. PANGANDARAN,934,721,2,125,0,0
4/18/2021,3271,KOTA BOGOR,6851,6602,151,7,3,0
4/18/2021,3272,KOTA SUKABUMI,2850,2451,40,0,7,0
4/18/2021,3274,KOTA CIREBON,2746,2316,29,0,0,1
4/18/2021,3278,KOTA TASIKMALAYA,4560,4131,78,3,0,0
4/18/2021,3279,KOTA BANJAR,1009,633,18,0,0,0
4/19/2021,0,BELUM TERIDENTIFIKASI,85165,73919,877,384,305,1
4/19/2021,3201,KAB. BOGOR,8898,6707,79,141,0,0
4/19/2021,3204,KAB. BANDUNG,8077,7699,45,4,8,0
4/19/2021,3207,KAB. CIAMIS,2963,2331,76,15,15,0
4/19/2021,3209,KAB. CIREBON,6139,5166,164,43,0,0
4/19/2021,3210,KAB. MAJALENGKA,2424,1826,44,14,7,0
4/19/2021,3212,KAB. INDRAMAYU,5157,3999,123,18,53,0
4/19/2021,3215,KAB. KARAWANG,14267,12079,356,76,135,1
4/19/2021,3216,KAB. BEKASI,13039,12655,44,61,106,0
4/19/2021,3217,KAB. BANDUNG BARAT,3910,3769,52,9,1,0
4/19/2021,3273,KOTA BANDUNG,13069,11622,92,47,49,1
4/19/2021,3275,KOTA BEKASI,19897,19169,212,9,13,0
4/19/2021,3276,KOTA DEPOK,35289,31009,528,188,106,1
4/19/2021,3277,KOTA CIMAHI,3429,2953,88,29,24,0
4/19/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/19/2021,3203,KAB. CIANJUR,2530,2070,5,175,0,0
4/19/2021,3205,KAB. GARUT,7971,6452,165,39,3,0
4/19/2021,3206,KAB. TASIKMALAYA,1715,1537,51,14,0,0
4/19/2021,3208,KAB. KUNINGAN,3728,3530,15,8,0,0
4/19/2021,3211,KAB. SUMEDANG,1916,1879,37,0,0,0
4/19/2021,3213,KAB. SUBANG,2999,1941,11,44,0,0
4/19/2021,3214,KAB. PURWAKARTA,2994,2724,67,12,10,1
4/19/2021,3218,KAB. PANGANDARAN,977,721,2,43,0,0
4/19/2021,3271,KOTA BOGOR,6857,6611,151,6,9,0
4/19/2021,3272,KOTA SUKABUMI,2871,2451,40,21,0,0
4/19/2021,3274,KOTA CIREBON,2760,2316,29,14,0,0
4/19/2021,3278,KOTA TASIKMALAYA,4561,4140,81,1,9,3
4/19/2021,3279,KOTA BANJAR,1015,633,18,6,0,0
4/20/2021,0,BELUM TERIDENTIFIKASI,85588,74145,881,423,226,4
4/20/2021,3201,KAB. BOGOR,9072,6751,79,174,44,0
4/20/2021,3204,KAB. BANDUNG,8162,7707,46,85,8,1
4/20/2021,3207,KAB. CIAMIS,2987,2337,76,24,6,0
4/20/2021,3209,KAB. CIREBON,6140,5198,165,1,32,1
4/20/2021,3210,KAB. MAJALENGKA,2446,1834,44,22,8,0
4/20/2021,3212,KAB. INDRAMAYU,5173,3999,124,16,0,1
4/20/2021,3215,KAB. KARAWANG,14342,12130,358,75,51,2
4/20/2021,3216,KAB. BEKASI,13061,12655,44,22,0,0
4/20/2021,3217,KAB. BANDUNG BARAT,3912,3769,52,2,0,0
4/20/2021,3273,KOTA BANDUNG,13115,11666,92,46,44,0
4/20/2021,3275,KOTA BEKASI,19907,19206,213,10,37,1
4/20/2021,3276,KOTA DEPOK,35411,31049,530,122,40,2
4/20/2021,3277,KOTA CIMAHI,3470,2967,88,41,14,0
4/20/2021,3202,KAB. SUKABUMI,3691,3348,53,0,0,0
4/20/2021,3203,KAB. CIANJUR,2530,2070,5,0,0,0
4/20/2021,3205,KAB. GARUT,8042,6463,167,71,11,2
4/20/2021,3206,KAB. TASIKMALAYA,1722,1561,51,7,24,0
4/20/2021,3208,KAB. KUNINGAN,3737,3530,15,9,0,0
4/20/2021,3211,KAB. SUMEDANG,1916,1879,37,0,0,0
4/20/2021,3213,KAB. SUBANG,3051,1976,12,52,35,1
4/20/2021,3214,KAB. PURWAKARTA,3004,2736,67,10,12,0
4/20/2021,3218,KAB. PANGANDARAN,1002,721,2,25,0,0
4/20/2021,3271,KOTA BOGOR,6857,6622,151,0,11,0
4/20/2021,3272,KOTA SUKABUMI,2892,2463,40,21,12,0
4/20/2021,3274,KOTA CIREBON,2814,2344,29,54,28,0
4/20/2021,3278,KOTA TASIKMALAYA,4615,4146,81,54,6,0
4/20/2021,3279,KOTA BANJAR,1048,633,18,33,0,0
4/21/2021,0,BELUM TERIDENTIFIKASI,85806,74682,892,218,537,11
4/21/2021,3201,KAB. BOGOR,9220,6894,79,148,143,0
4/21/2021,3204,KAB. BANDUNG,8203,7754,46,41,47,0
4/21/2021,3207,KAB. CIAMIS,3012,2357,76,25,20,0
4/21/2021,3209,KAB. CIREBON,6140,5216,165,0,18,0
4/21/2021,3210,KAB. MAJALENGKA,2454,1851,44,8,17,0
4/21/2021,3212,KAB. INDRAMAYU,5182,4087,129,9,88,5
4/21/2021,3215,KAB. KARAWANG,14411,12319,369,69,189,11
4/21/2021,3216,KAB. BEKASI,13080,12813,44,19,158,0
4/21/2021,3217,KAB. BANDUNG BARAT,3916,3769,52,4,0,0
4/21/2021,3273,KOTA BANDUNG,13146,11768,93,31,102,1
4/21/2021,3275,KOTA BEKASI,19919,19244,214,12,38,1
4/21/2021,3276,KOTA DEPOK,35546,31454,535,135,405,5
4/21/2021,3277,KOTA CIMAHI,3487,2970,88,17,3,0
4/21/2021,3202,KAB. SUKABUMI,3719,3348,53,28,0,0
4/21/2021,3203,KAB. CIANJUR,2583,2070,5,53,0,0
4/21/2021,3205,KAB. GARUT,8054,6534,169,12,71,2
4/21/2021,3206,KAB. TASIKMALAYA,1736,1583,54,14,22,3
4/21/2021,3208,KAB. KUNINGAN,3775,3572,15,38,42,0
4/21/2021,3211,KAB. SUMEDANG,1916,1879,37,0,0,0
4/21/2021,3213,KAB. SUBANG,3051,2195,13,0,219,1
4/21/2021,3214,KAB. PURWAKARTA,3013,2762,69,9,26,2
4/21/2021,3218,KAB. PANGANDARAN,1020,721,2,18,0,0
4/21/2021,3271,KOTA BOGOR,6862,6623,151,5,1,0
4/21/2021,3272,KOTA SUKABUMI,2926,2487,40,34,24,0
4/21/2021,3274,KOTA CIREBON,2855,2394,29,41,50,0
4/21/2021,3278,KOTA TASIKMALAYA,4616,4195,81,1,49,0
4/21/2021,3279,KOTA BANJAR,1063,672,20,15,39,2
4/22/2021,0,BELUM TERIDENTIFIKASI,86206,74968,903,400,286,11
4/22/2021,3201,KAB. BOGOR,9388,7087,79,168,193,0
4/22/2021,3204,KAB. BANDUNG,8251,7755,46,48,1,0
4/22/2021,3207,KAB. CIAMIS,3057,2369,77,45,12,1
4/22/2021,3209,KAB. CIREBON,6140,5223,165,0,7,0
4/22/2021,3210,KAB. MAJALENGKA,2496,1851,44,42,0,0
4/22/2021,3212,KAB. INDRAMAYU,5214,4131,136,32,44,7
4/22/2021,3215,KAB. KARAWANG,14480,12347,369,69,28,0
4/22/2021,3216,KAB. BEKASI,13090,12847,44,10,34,0
4/22/2021,3217,KAB. BANDUNG BARAT,3923,3770,52,7,1,0
4/22/2021,3273,KOTA BANDUNG,13182,11829,93,36,61,0
4/22/2021,3275,KOTA BEKASI,19924,19261,214,5,17,0
4/22/2021,3276,KOTA DEPOK,35731,31854,537,185,400,2
4/22/2021,3277,KOTA CIMAHI,3548,2970,88,61,0,0
4/22/2021,3202,KAB. SUKABUMI,3731,3350,53,12,2,0
4/22/2021,3203,KAB. CIANJUR,2583,2158,5,0,88,0
4/22/2021,3205,KAB. GARUT,8069,6541,170,15,7,1
